Showers,Sinks,CW,DW,Baths
,,,,
,,,,
,,,,
,,,,
,0.0025857,,,
,,,,
,,,,
,,,,
,0.0076368,,,
,,,,
,0.0877029,,,
,,,,
,,,,
,,,,
,0.0415213,,,
,0.0619663,,,
,,,,
,,,,
,,,,
,,,,
,0.0487673,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0006915,,,
,,,,
,,,,
,,,,
,,,,
,0.0113349,,,
,0.0015033,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0009922,,,
,,,,
,,,,
,0.0019543,,,
,,,,
,,,,
,,,,
,,,,
,0.0258569,,,
,,,,
,,,,
,,,,
,0.028172,,,
,0.0402586,,,
,0.047234,,,
,0.0595309,,,
,0.0506014,,,
,0.007727,,,
,,,,
,,,,
,,,,
,0.0294047,,,
,0.0008719,,,
,,,,
,,,,
,,0.035166,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0294648,,,
,,,,
,,0.0052739,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.100421,,,
,,,,
0.0548819,,,,
0.1646457,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0725196,,,
0.060477,,,,
0.362862,,,,
,,,,
,0.0475646,,,
,,,,
0.192198,,,,
0.192198,,,,
,0.0193326,,0.0601556,
,,,0.0768093,
,,,0.0613619,
,,,0.0803892,
,,,,
,0.0275406,,,
,,,,
,,,,
,,,,
,,,,
,0.0057727,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0092003,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0472038,,,
,,,,
,,,,
,,,,
,,,,
,0.0665665,,,
,0.1635599,,,
,,,,
,0.018641,,,
,0.053187,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1528864,,,
,0.0371016,,,
,,,,
,,,,
,0.1569153,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0036079,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,0.0714786,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0224293,,,
,,,,
,,,,
,,,,
,,,0.0889883,
,,,0.0735798,
,,,0.0482879,
,0.0081479,,0.0606615,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0474143,,,
,,,,
,,,,
,0.0072459,,,
,,,,
,,,,
,,,,
,,,,
,,0.0110772,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0205352,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0187612,,,
,,,,
,0.0012327,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0976249,,,
,0.0089597,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1016839,,,
,0.0791341,,,
,,,,
,,,,
,,,,
,,,,
,0.000902,,,
,,,,
,,,,
,,,,
,0.0138605,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.005442,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0052014,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0011425,,,
,,,,
,,,,
,,,,
,,,,
,0.0472639,,,
,0.0200541,,,
,0.0091702,,,
,,,,
,,,,
,0.0544498,,,
,,,,
0.0899242,,,,
0.449621,,,,
,,,,
,,,,
,,,,
,0.0078473,,,
,0.0799759,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.3465,,,,
,,,,
,0.0001503,,,
0.205751,0.019964,,,
,,,,
,0.0782923,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0538785,,,
,0.0052315,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0015634,,,
,,,,
,,0.0420485,,
,,,,
,,,0.064358,
,,,0.0930739,
,0.0287432,,0.0749805,
,,,0.0997276,
,,,0.071284,
,,,0.047821,
,,,,
,0.0065544,,,
,,,,
,,,,
,,,,
,,,,
,0.0001804,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0484666,,,
,,,,
,,,,
,,,,
,,,,
,0.0231509,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.1072002,,,,
,,,,
,0.0052916,,,
,0.0453397,,,
,,,,
,0.1796151,,,
,0.0190318,,,
,0.0392063,,,
,0.0330427,,,
,0.1174083,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0064642,,,
,0.0344558,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.1869816,,,,
0.467454,,,,
0.0934908,0.0010523,,,
,,,,
,,,,
,,,,
,,,,
,0.2341552,,,
,,,,
,0.0332231,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0001503,,,
,,,,
,,,,
,,,,
,,,,
,0.0113951,,,
,,,,
,0.0079074,,,
,,,,
,0.06365,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,0.1234242,
,,,0.0508171,
,,,0.0510506,
,,,0.0325681,
,,,0.0866148,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0994888,,,
,0.0447685,,,
,,,,
0.2182791,,,,
0.3637985,,,,
,,,,
0.099153,,,,
0.4461885,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0506618,,
,0.0189717,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.2823896,,,,
,,,,
,,,,
,,,,
,,,,
,0.1024955,,,
,0.0328923,,,
,0.0055322,,,
,,,,
,,0.0141112,,
,,,,
,,,,
,0.0249549,,,
,,,,
,,,,
,,,,
,,,,
,0.0066446,,,
,0.0088094,,,
,0.0505412,,,
,0.0375827,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0178593,,,
,,,,
,0.0650632,,,
,,,,
,,,,
,,,,
,0.0843656,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.001834,,,
,,,,
,,,,
,,,,
,,,,
,0.0002405,,,
,,,,
,,,,
,,,,
,0.04546,,,
,0.0206855,,,
,,,,
,,,,
,,,,
,0.0298256,,,
,0.0251052,,,
,,,,
,,,,
,,,,
,,,,
,0.024534,,,
,,,,
,0.0340048,,,
,0.0316296,,,
,0.0316296,,,
,0.1232111,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0581178,,,
,0.0297054,,,
,0.0018942,,,
,0.0051113,,,
,,,,
,,,,
,,,,
,0.0134997,,,
,0.0578772,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0694528,,,
,,,,
,,,,
,,,,
,,0.0440236,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.062718,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0204149,,,
0.193491,0.0475346,,,
0.2321892,,,,
,,,,
0.1503344,,,,
0.375836,,,,
0.1127508,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0002706,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0345761,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.08178,,,
,,,,
,,,,
,0.1035779,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1495489,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0163259,,,
,,,,
,0.0004811,,,
,,,,
,0.0182803,,,
,,,,
,0.0222791,,,
,0.0278412,,,
,,,,
,,,,
,,,,
,0.0156645,,,
,,,,
,,,,
,,,,
,,,,
,0.0138605,,,
,,,,
,0.0037883,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,0.0775876,
,0.0029765,,0.0746304,
,,,0.0849416,
,,,0.0972762,
,0.0217378,,0.0867704,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0185809,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.010012,,,
,0.010463,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.079358,,,,
0.79358,,,,
0.39679,,,,
,0.0387553,,,
,0.0387553,,,
,,,,
,0.0012026,,,
,0.0202345,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0565873,0.131751,
,,,0.0674708,
,0.1230308,,0.0678599,
,,,0.085642,
,,,,
,,,,
,,,,
,,0.0519446,,
,0.0144618,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0950993,,,
,,,,
,0.0049609,,,
,,,,
,,,,
,,,,
,0.0047204,,,
,0.0532772,,,
,0.0648527,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0779916,,,
,0.1286832,,,
,0.0026158,,,
,0.0391462,,,
,0.0193025,,,
,0.009982,,,
,,,0.0375875,
,,,0.0368872,
,,,0.0927626,
,,,0.0557198,
,,,,
,,,,
,0.0376729,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0197835,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0030067,,,
,,,,
,0.1244439,,,
,,,,
,,,,
,,,,
0.1581588,,,,
0.3163176,,,,
,,,,
,,,,
,,,,
,0.0512929,,,
,0.0255562,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.05911,,,
,,,,
,0.0106735,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0006915,,,
,0.0121167,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0101624,,,
,0.2069453,,,
,,,,
,,,,
,,,,
,,,,
,0.0645821,,,
,0.006825,,,
,,,,
,,,,
,0.0733313,,,
,0.0199038,,,
,,,,
,0.0306975,,,
,0.0370415,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0296753,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0210162,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.005442,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0263079,,,
,0.0206554,,,
,,,,
0.1739855,0.0161756,,,
,,,,
,0.011816,,,
,0.0309681,,,
,0.0516536,,,
,0.0010523,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0011726,,,
,,,,
,0.0334936,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0015334,,,
,0.0217378,,,
,,,,
,9.02e-05,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.2674546,,,,
0.1528312,,,,
,,,,
,,,,
,0.0066146,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0012928,,,
,0.0014432,,,
,,,,
,,,,
,0.0138906,,,
,,,,
,0.0139507,0.1011606,,
,,,,
,,,,
,,,,
,0.0735117,,,
,0.0957908,,,
,0.0067949,,,
,,,,
,,,,
,0.0394468,,,
,0.0197234,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0269092,,,
,0.0001203,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0001503,,,
,0.0104631,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.1688808,,,,
0.422202,,,,
0.0844404,0.0134396,,,
0.2597416,,,,
0.1948062,,,,
,,,,
,0.0316597,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0026759,,,
,,,,
,,,,
,,,,
,0.0175286,,,
,,,,
,,,,
0.5655591,,,,
0.3770394,0.0211966,,,
,,,,
,,,,
,,,,
,,,,
,0.010463,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0077871,,,
,0.2004509,,,
,0.0671377,,,
,0.0605833,,,
,,,,
,0.0042393,,,
,0.0052616,,,
,,,,
,0.0762478,,,
,,,,
,,,,
,,,,
,0.0530968,,,
,,,,
,,,,
,0.0314492,,,
,,,,
,,,,
,,,,
,0.0115153,,,
,0.0525857,,,
,,,,
,,,,
,0.0244438,,,
,0.0369513,,,
0.1127062,0.0082682,,,
0.3944717,0.0524053,,,
,,,,
0.1131966,,,,
0.2263932,,,,
,0.0086891,,,
,,,,
,0.0739025,,,
,0.0216175,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0375526,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0010222,,,
,0.0405292,,,
,0.1001202,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0039988,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0002405,,,
,,,,
0.309764,,,,
,,,,
,,,,
,,,,
,,,,
,0.083223,,,
,,,,
,0.0551112,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0251884,,
,,,,
,,,,
,,,,
,,,,
,0.0456704,,,
,0.1348768,,,
0.2564645,0.1894466,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.035899,,,
,,,,
,,,,
,,0.0114844,,
,0.0248346,0.0447567,,
,6.01e-05,,,
,0.0474444,,,
,0.0009321,,,
,0.0164462,,,
,,,,
,,0.0311749,,
,,,,
,,0.0350438,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0086891,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0334335,,,
,0.0606435,,,
,0.0300962,,,
,,,,
,0.0083584,,,
,0.0066747,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0161756,,,
,,,,
,,,,
,,,,
,,,,
0.8560629,,,,
,,,,
,,,,
0.4016048,0.0006013,,,
,,,,
,,,,
,,,,
,,,,
,0.0668671,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.004059,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.1514712,,,,
0.2019616,,,,
,0.0295851,,,
,,,,
,,,,
,,,,
,,,,
,0.0220385,,,
,,,,
,,,,
,,,,
,,,,
,0.2168371,,,
,,,,
,,,,
,,,,
,,,,
,0.0205051,,,
,,,,
,0.0348467,,,
,0.0101924,,,
,,,,
,,,,
,,,,
,0.0235117,,,
,,,,
,,,,
,0.1636501,,,
0.0923764,,,,
0.1154705,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.003638,,,
,0.0119964,,,
,,,,
,0.0417017,,,
,0.0952495,,,
,0.0885146,,,
,0.0233013,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0357486,,,
,0.0835838,,,
,,,,
,,,,
,,,,
,0.0684305,,,
,0.0047204,,,
,,,,
,,,,
,,,,
,0.006344,,,
,,,,
,0.0082682,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0088695,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0052616,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0857186,,,
,0.1064642,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0038785,,,
,0.079525,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0261876,,,
,,,,
,,,,
,,,,
,0.0015033,,,
,,,,
,,,,
,,,,
,,,,
,0.0863801,,,
,0.0944678,,,
,0.0019242,,,
,,,,
,0.0820806,,,
,,,,
,,,,
,0.0079074,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.5402138,,,,
,0.0001203,,,
,0.0396873,,,
,0.0396873,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0026458,,,
,,,,
,,,,
,,,,
,,,,
,0.0073662,,,
,,,,
,0.0010222,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0007517,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0552315,,,
,,,,
,0.0074263,,,
,,,,
,,,,
0.0859341,,,,
0.2005129,,,,
,,,,
,,,,
,,,,
,,,,
,,0.019609,,
,,,,0.4419835
,0.0053217,,,0.1894215
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0279616,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.086831,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0232712,,,
,,,,
,0.0095911,,,
,0.05905,,,
,0.0226097,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0106133,,,
,,,,
,0.0102826,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0742333,,,
,0.0046302,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0435959,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0050812,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0231509,,,
,,,,
,,,,
,,,,
,,,,
,,,0.1208171,
,,,0.112179,
,0.0132592,,0.0827626,
,,,0.0719455,
,,,0.0510117,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0161155,,,
,0.0855082,,,
,,,,
,,,,
,,,,
,0.044558,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0047505,,,
,,,,
,0.0325616,,,
,0.098617,,,
,,,,
,0.0551413,,,
,0.0509923,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0296152,,,
,0.046813,,,
,,,,
,,,,
,,,,
0.4622382,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0045701,,,
,0.165905,,,
,0.1006615,,,
,,,,
,,,,
,,,,
,0.011816,,,
,0.0236019,,,
0.265047,,,,
0.3710658,0.0392063,,,
,,,,
,,,,
,0.0014432,,,
,0.0481058,,,
,,,,
,0.0216476,,,
,,,,
,0.0512928,,,
,,,,
,,,,
,0.0961516,,,
,,,,
,,,,
,0.0371016,,,
,,,,
,,,,
,0.0053818,,,
,,,,
,0.0016837,,,
,0.026308,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.0957646,,,,
0.0478823,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1335838,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0024955,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0026759,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.012267,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0200241,,,
,,,,
,,,,
,0.0017438,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0112447,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
